Date,Open,High,Low,Average,Close,Change,Volume,Volume Change
2024-04-19 00:00,0.312148251,0.312258738,0.301923866,0.307091302,0.301923866,0.0,89425.825008798,0.0
2024-04-19 01:00,0.301923866,0.30238218,0.261242535,0.281812357,0.262358454,-13.104433358,371056.241944155,314.931863259
2024-04-19 02:00,0.262358454,0.262358454,0.252427254,0.257392854,0.262112402,-0.093784829,97423.566673309,-73.744258778
2024-04-19 03:00,0.262112402,0.271497044,0.262112402,0.266804723,0.271271389,3.494297539,60339.402422232,-38.064880519
2024-04-19 04:00,0.271271389,0.274212385,0.269590584,0.271901485,0.273477366,0.813199288,19518.91695731,-67.651457963
2024-04-19 05:00,0.273477366,0.273578779,0.270513498,0.272046138,0.273391211,-0.031503649,13479.96093474,-30.938991317
2024-04-19 06:00,0.273391211,0.27959022,0.270142241,0.27486623,0.27959022,2.267449929,31555.826966908,134.094350271
2024-04-19 07:00,0.27959022,0.280244919,0.276572153,0.278408536,0.278488229,-0.394144932,10174.669391238,-67.756606721
2024-04-19 08:00,0.278488229,0.281557864,0.278488229,0.280023046,0.280458058,0.707329232,7671.942022893,-24.597628406
2024-04-19 09:00,0.280458058,0.281680988,0.279566187,0.280623587,0.279566187,-0.318005131,15735.735545045,105.107592029
2024-04-19 10:00,0.279566187,0.281279324,0.278777308,0.280028316,0.280407328,0.300873973,17472.465231455,11.036851003
2024-04-19 11:00,0.280407328,0.282813594,0.278897385,0.28085549,0.282813594,0.858132253,11549.10837252,-33.901093981
2024-04-19 12:00,0.282813594,0.282996925,0.276241332,0.279619128,0.276241332,-2.323884686,64425.694845511,457.841287547
2024-04-19 13:00,0.276241332,0.277529578,0.274347582,0.27593858,0.275062818,-0.426625022,19814.10690649,-69.245024126
2024-04-19 14:00,0.275062818,0.277533304,0.271933612,0.274733458,0.276933812,0.680206029,48850.043356848,146.541737094
2024-04-19 15:00,0.276933812,0.278380309,0.275398126,0.276889217,0.276471731,-0.166856032,36309.763770026,-25.670969205
2024-04-19 16:00,0.276471731,0.278389132,0.274128024,0.276258578,0.275952475,-0.187815158,25985.46398427,-28.433949202
2024-04-19 17:00,0.275952475,0.277918198,0.27586786,0.276893029,0.277855913,0.689770112,16739.408963311,-35.581642978
2024-04-19 18:00,0.277855913,0.278124881,0.275357594,0.276741237,0.277024985,-0.29904994,22565.048648254,34.801943711
2024-04-19 19:00,0.277024985,0.279837457,0.275345878,0.277591667,0.278322537,0.468388311,14289.635373316,-36.673589337
2024-04-19 20:00,0.278322537,0.280009744,0.274012724,0.277011234,0.27564702,-0.961301012,45130.43145932,215.826333425
2024-04-19 21:00,0.27564702,0.27564702,0.271368764,0.273507892,0.272838099,-1.019028098,46781.329177712,3.658058798
2024-04-19 22:00,0.272838099,0.274377356,0.270936787,0.272657072,0.272115177,-0.264963877,69962.893049278,49.553025275
2024-04-19 23:00,0.272115177,0.272115177,0.266412807,0.269263992,0.269474067,-0.970585225,21011.269986016,-69.967980067
2024-04-20 00:00,0.269474067,0.270726766,0.26716783,0.268947298,0.26716783,-0.855828865,25009.227706761,19.027682398
2024-04-20 01:00,0.26716783,0.270102825,0.266700048,0.268401436,0.270102825,1.098558343,22209.569331018,-11.19450152
2024-04-20 02:00,0.270102825,0.270956575,0.268974317,0.269965446,0.270876614,0.286479519,4846.973709936,-78.176192263
2024-04-20 03:00,0.270876614,0.271037937,0.269078549,0.270058243,0.270705512,-0.063166198,5100.507937678,5.230773735
2024-04-20 04:00,0.270705512,0.271650692,0.269339558,0.270495125,0.271650692,0.349154575,3040.306921031,-40.392075492
2024-04-20 05:00,0.271650692,0.271869549,0.271650692,0.271760121,0.271869549,0.080565302,420.5004786,-86.16914379
2024-04-20 06:00,0.271869549,0.272187265,0.270519206,0.271353236,0.272066368,0.072394834,5918.563519049,1307.504585667
2024-04-20 07:00,0.272066368,0.27256159,0.270429733,0.271495661,0.271556868,-0.187270527,13487.689381057,127.887887621
2024-04-20 08:00,0.271556868,0.271556868,0.268549338,0.270053103,0.270065259,-0.549280525,6035.299431496,-55.253273849
2024-04-20 09:00,0.270065259,0.270065259,0.26743204,0.268748649,0.268724523,-0.496448964,675.355654984,-88.809906407
2024-04-20 10:00,0.268724523,0.269525056,0.267151973,0.268338515,0.267912213,-0.302283457,4962.689147991,634.826030013
2024-04-20 11:00,0.267912213,0.26960038,0.267744254,0.268672317,0.269532995,0.604967497,6170.363910756,24.335087827
2024-04-20 12:00,0.269532995,0.270030259,0.268001694,0.269015976,0.2688155,-0.266199129,9318.742957517,51.024203634
2024-04-20 13:00,0.2688155,0.271307095,0.2688155,0.270061298,0.269846271,0.383449079,4190.278078428,-55.033869938
2024-04-20 14:00,0.269846271,0.271545054,0.265730686,0.26863787,0.265730686,-1.525159122,43301.757049047,933.386239256
2024-04-20 15:00,0.265730686,0.270550302,0.265730686,0.268140494,0.268875223,1.183354953,10338.865523263,-76.123681283
2024-04-20 16:00,0.268875223,0.270131928,0.26745255,0.268792239,0.269081161,0.076592374,26678.939182156,158.045131955
2024-04-20 17:00,0.269081161,0.274773924,0.269076443,0.271925183,0.274773924,2.115630533,22026.468972371,-17.438737643
2024-04-20 18:00,0.274773924,0.274773924,0.272188023,0.273480973,0.27345608,-0.479610394,18389.74380995,-16.510704312
2024-04-20 19:00,0.27345608,0.274097693,0.271542914,0.272820304,0.273223488,-0.085056621,36053.714531497,96.05338119
2024-04-20 20:00,0.273223488,0.275966281,0.273223488,0.274594884,0.275966281,1.003864458,22954.877448582,-36.331449486
2024-04-20 21:00,0.275966281,0.277376828,0.274798245,0.276087537,0.275568892,-0.14399904,13401.788823012,-41.616813886
2024-04-20 22:00,0.275568892,0.277924741,0.275386565,0.276655653,0.277722539,0.781527525,11252.135840811,-16.04004518
