Date,Open,High,Low,Average,Close,Change,Volume,Volume Change
2024-04-20 01:00,2.2818e-05,2.3088e-05,2.2818e-05,2.2953e-05,2.2981e-05,0.0,16145.138613419,0.0
2024-04-20 02:00,2.2981e-05,2.2981e-05,2.253e-05,2.2755e-05,2.2912e-05,-0.30088116,12210.021622503,-24.373386226
2024-04-20 03:00,2.2912e-05,2.3149e-05,2.2773e-05,2.2961e-05,2.2773e-05,-0.60855313,50955.065942146,317.32166836
2024-04-20 04:00,2.2773e-05,2.3125e-05,2.2706e-05,2.2916e-05,2.3125e-05,1.548747763,25004.970715106,-50.927409762
2024-04-20 05:00,2.3125e-05,2.3169e-05,2.303e-05,2.3099e-05,2.3073e-05,-0.224487489,3858.279709157,-84.569949099
2024-04-20 06:00,2.3073e-05,2.3172e-05,2.3024e-05,2.3098e-05,2.3163e-05,0.390474279,3516.858171031,-8.84906134
2024-04-20 07:00,2.3163e-05,2.3197e-05,2.3037e-05,2.3117e-05,2.3197e-05,0.146649478,3675.669871432,4.515726614
2024-04-20 08:00,2.3197e-05,2.3197e-05,2.3107e-05,2.3152e-05,2.3107e-05,-0.390136523,998.800102776,-72.826719001
2024-04-20 09:00,2.3107e-05,2.3298e-05,2.3107e-05,2.3202e-05,2.3298e-05,0.826183214,3545.526901722,254.978628043
2024-04-20 10:00,2.3298e-05,2.3349e-05,2.317e-05,2.326e-05,2.317e-05,-0.547542392,9401.451245539,165.163726186
2024-04-20 11:00,2.317e-05,2.317e-05,2.2935e-05,2.3052e-05,2.2935e-05,-1.017439057,16242.097842695,72.761602635
2024-04-20 12:00,2.2935e-05,2.2935e-05,2.2755e-05,2.2845e-05,2.2755e-05,-0.783215395,3866.205552753,-76.196390453
2024-04-20 13:00,2.2755e-05,2.2884e-05,2.2664e-05,2.2774e-05,2.2793e-05,0.166055246,12646.611350821,227.106543567
2024-04-20 14:00,2.2793e-05,2.3459e-05,2.2793e-05,2.3126e-05,2.3138e-05,1.517119001,113878.90468696,800.469711039
2024-04-20 15:00,2.3138e-05,2.3231e-05,2.2976e-05,2.3104e-05,2.3102e-05,-0.159376027,19758.892109582,-82.649207802
2024-04-20 16:00,2.3102e-05,2.3377e-05,2.3077e-05,2.3227e-05,2.3222e-05,0.520880151,48648.667254904,146.211513202
2024-04-20 17:00,2.3222e-05,2.3294e-05,2.307e-05,2.3182e-05,2.3245e-05,0.098718753,37282.098396407,-23.364604829
2024-04-20 18:00,2.3245e-05,2.367e-05,2.3245e-05,2.3457e-05,2.3541e-05,1.272713611,16943.407218252,-54.553504371
2024-04-20 19:00,2.3541e-05,2.4176e-05,2.3541e-05,2.3858e-05,2.4176e-05,2.698791546,55757.775049849,229.08242322
2024-04-20 20:00,2.4176e-05,2.6738e-05,2.4176e-05,2.5457e-05,2.5985e-05,7.481529393,374362.514355062,571.408631389
2024-04-20 21:00,2.5985e-05,2.5985e-05,2.5318e-05,2.5652e-05,2.5657e-05,-1.262977333,72180.960465807,-80.718966858
2024-04-20 22:00,2.5657e-05,2.5657e-05,2.5175e-05,2.5416e-05,2.5365e-05,-1.13639516,42588.599177346,-40.997461238
2024-04-20 23:00,2.5365e-05,2.5705e-05,2.5365e-05,2.5535e-05,2.5705e-05,1.338513363,48969.037533142,14.981564266
2024-04-21 00:00,2.5705e-05,2.5829e-05,2.5643e-05,2.5736e-05,2.5803e-05,0.384381609,26757.890266457,-45.357532812
2024-04-21 01:00,2.5803e-05,2.6366e-05,2.5721e-05,2.6044e-05,2.6264e-05,1.787149941,86125.641269816,221.870074255
2024-04-21 02:00,2.6264e-05,2.644e-05,2.6115e-05,2.6277e-05,2.6228e-05,-0.139989551,98716.225516534,14.618856895
2024-04-21 03:00,2.6228e-05,2.7234e-05,2.6011e-05,2.6622e-05,2.6988e-05,2.898935718,263205.454493379,166.628361362
2024-04-21 04:00,2.6988e-05,2.6988e-05,2.6728e-05,2.6858e-05,2.6863e-05,-0.461912157,22452.493255869,-91.469594238
2024-04-21 05:00,2.6863e-05,2.7549e-05,2.6718e-05,2.7134e-05,2.74e-05,1.997657853,82437.55627678,267.164373851
