Date,Open,High,Low,Average,Close,Change,Volume,Volume Change
2024-05-13 14:00,0.223400426,0.267672152,0.141590258,0.204631205,0.160469796,0.0,77167.794139206,0.0
2024-05-13 15:00,0.160469796,0.218868571,0.093996323,0.156432447,0.149680786,-6.723390106,521797.840159375,576.186025504
2024-05-13 16:00,0.149680786,0.183075499,0.096012778,0.139544139,0.1487406,-0.628127188,1213811.31668739,132.620992896
2024-05-13 17:00,0.1487406,0.186651313,0.136428359,0.161539836,0.169793242,14.153930699,1135219.76500407,-6.474775
2024-05-13 18:00,0.169793242,0.169793242,0.133798101,0.151795671,0.155170264,-8.612225929,967353.565754926,-14.78711034
2024-05-13 19:00,0.155170264,0.180313792,0.130207119,0.155260456,0.166806896,7.499266784,1215859.1086059,25.689215572
2024-05-13 20:00,0.166806896,0.170857035,0.137619626,0.154238331,0.152244074,-8.730348082,854262.347675266,-29.740021551
2024-05-13 21:00,0.152244074,0.163812883,0.143915983,0.153864433,0.143915983,-5.470223356,551795.941366058,-35.406735078
2024-05-13 22:00,0.143915983,0.169397593,0.133650928,0.15152426,0.154651763,7.459755183,619358.580580032,12.24413486
2024-05-13 23:00,0.154651763,0.213625835,0.150245152,0.181935494,0.167891657,8.561101469,1212300.70374602,95.734868581
2024-05-14 00:00,0.167891657,0.224257852,0.1655951,0.194926476,0.217137647,29.332005389,998732.204435667,-17.616792488
2024-05-14 01:00,0.217137647,0.26791428,0.21705669,0.242485485,0.234672036,8.075241305,1164866.844951,16.634553264
2024-05-14 02:00,0.234672036,0.258481411,0.209172739,0.233827075,0.252872491,7.75569847,728421.421740227,-37.467408838
2024-05-14 03:00,0.252872491,0.271672468,0.252872491,0.26227248,0.253952222,0.426986008,802498.675087333,10.169559974
2024-05-14 04:00,0.253952222,0.302646713,0.23451534,0.268581026,0.264333865,4.088030192,1460755.29767843,82.025882787
2024-05-14 05:00,0.264333865,0.291872086,0.253304976,0.272588531,0.259655887,-1.769723383,741044.849674037,-49.269747585
2024-05-14 06:00,0.259655887,0.264166793,0.232933467,0.24855013,0.242754392,-6.509190031,583342.533232688,-21.281075836
2024-05-14 07:00,0.242754392,0.246353985,0.21568478,0.231019383,0.231176259,-4.769484435,656290.391426325,12.505149897
2024-05-14 08:00,0.231176259,0.251828324,0.21927692,0.235552622,0.251828324,8.933471463,662990.571917021,1.020917048
2024-05-14 09:00,0.251828324,0.25265136,0.206917173,0.229784266,0.210584431,-16.377781427,580331.420141731,-12.467621
2024-05-14 10:00,0.210584431,0.219880434,0.187491272,0.203685853,0.188368834,-10.549496505,731608.971791706,26.06744119
2024-05-14 11:00,0.188368834,0.192483812,0.177068238,0.184776025,0.192439488,2.161001549,532348.603962418,-27.235910919
2024-05-14 12:00,0.192439488,0.193394356,0.166886618,0.180140487,0.176329643,-8.371381827,537375.898481028,0.94436136
2024-05-14 13:00,0.176329643,0.192529749,0.160133081,0.176331415,0.181427771,2.891248482,814493.08233015,51.568591861
2024-05-14 14:00,0.181427771,0.217140093,0.181427771,0.199283932,0.216992715,19.602811454,519535.895407096,-36.213590185
2024-05-14 15:00,0.216992715,0.249196009,0.214092931,0.23164447,0.225623366,3.977391809,781740.063827908,50.468922502
2024-05-14 16:00,0.225623366,0.235489379,0.190815815,0.213152597,0.19124548,-15.236846615,858632.008533645,9.83599898
2024-05-14 17:00,0.19124548,0.195874379,0.174731148,0.185302764,0.194026635,1.454233195,741053.315219552,-13.693723521
2024-05-14 18:00,0.194026635,0.216958135,0.190339102,0.203648619,0.201305512,3.751483594,1091974.23555735,47.354341871
2024-05-14 19:00,0.201305512,0.219781759,0.201305512,0.210543636,0.213616299,6.115473987,444809.076780303,-59.265606981
2024-05-14 20:00,0.213616299,0.213783961,0.194294237,0.204039099,0.194294237,-9.045218901,327509.87822309,-26.370684566
2024-05-14 21:00,0.194294237,0.209502687,0.194265153,0.20188392,0.209164144,7.653293229,396850.650767901,21.172116371
2024-05-14 22:00,0.209164144,0.247393635,0.20457465,0.225984142,0.245969616,17.596453693,730280.355643913,84.018938669
2024-05-14 23:00,0.245969616,0.252792274,0.23860332,0.245697797,0.24552404,-0.181150849,508966.189232684,-30.305370355
2024-05-15 00:00,0.24552404,0.254482851,0.217164964,0.235823908,0.245842314,0.129630211,763662.879957628,50.04196666
2024-05-15 01:00,0.245842314,0.262110759,0.245842314,0.253976536,0.252029472,2.516718325,289213.670028631,-62.12809636
2024-05-15 02:00,0.252029472,0.264160874,0.250899452,0.257530163,0.25136912,-0.262013767,441753.470612214,52.742942811
2024-05-15 03:00,0.25136912,0.256410928,0.218661153,0.237536041,0.222115557,-11.637691538,341542.563020688,-22.684803688
2024-05-15 04:00,0.222115557,0.230572956,0.217605633,0.224089294,0.230572956,3.807656946,179466.141443969,-47.454238249
2024-05-15 05:00,0.230572956,0.232339616,0.219798079,0.226068847,0.22256399,-3.473506347,126470.972149463,-29.529341227
2024-05-15 06:00,0.22256399,0.23514301,0.22256399,0.2288535,0.227047937,2.01467781,182346.367293405,44.180410883
2024-05-15 07:00,0.227047937,0.227172887,0.210250659,0.218711773,0.214991437,-5.310112074,167164.150797876,-8.326031783
2024-05-15 08:00,0.214991437,0.221935818,0.210489228,0.216212523,0.212929049,-0.959288632,206859.425349702,23.746284333
2024-05-15 09:00,0.212929049,0.226647446,0.202395743,0.214521594,0.203463309,-4.445490119,335421.718517869,62.149594079
2024-05-15 10:00,0.203463309,0.213923707,0.200101032,0.207012369,0.212670051,4.525013735,332118.851745885,-0.984690791
2024-05-15 11:00,0.212670051,0.21688963,0.205566123,0.211227876,0.205566123,-3.340352131,133245.832983404,-59.880075376
2024-05-15 12:00,0.205566123,0.214582265,0.193358962,0.203970613,0.212275624,3.263913763,400669.034881046,200.699110741
2024-05-15 13:00,0.212275624,0.226387981,0.210283182,0.218335582,0.218641392,2.998822227,373982.822717166,-6.66041292
2024-05-15 14:00,0.218641392,0.222703542,0.213897218,0.21830038,0.220367551,0.789492882,165722.599994853,-55.687109159
2024-05-15 15:00,0.220367551,0.246067552,0.215823659,0.230945606,0.246067552,11.662334801,373305.522854069,125.259272342
2024-05-15 16:00,0.246067552,0.251928925,0.235193751,0.243561338,0.246776627,0.288162638,374460.371110665,0.309357399
2024-05-15 17:00,0.246776627,0.266854163,0.246529101,0.256691632,0.266854163,8.135914973,613394.414104135,63.807564545
2024-05-15 18:00,0.266854163,0.273798459,0.261689675,0.267744067,0.270100652,1.216577794,568304.879882326,-7.350822437
2024-05-15 19:00,0.270100652,0.270100652,0.260477104,0.265288878,0.264463641,-2.08700398,230565.010705274,-59.429345257
2024-05-15 20:00,0.264463641,0.300291504,0.264463641,0.282377572,0.300092775,13.472224235,1111466.66084876,382.06215568
2024-05-15 21:00,0.300092775,0.300301316,0.272309127,0.286305221,0.292909749,-2.393601705,799533.543204356,-28.064999935
2024-05-15 22:00,0.292909749,0.333589566,0.287739979,0.310664773,0.306898726,4.775865862,1254283.01936696,56.876847761
2024-05-15 23:00,0.306898726,0.306898726,0.287221552,0.297060139,0.291437734,-5.037815793,428791.919776794,-65.813782603
2024-05-16 00:00,0.291437734,0.297695069,0.278402697,0.288048883,0.285873088,-1.90937709,357638.538257395,-16.593918457
2024-05-16 01:00,0.285873088,0.285873088,0.262707838,0.274290463,0.273463257,-4.341028291,497173.33601129,39.015593351
2024-05-16 02:00,0.273463257,0.292153522,0.273309464,0.282731493,0.279967363,2.378420679,490908.22501793,-1.260146219
2024-05-16 03:00,0.279967363,0.300739095,0.279967363,0.290353229,0.300739095,7.419340251,263415.423118767,-46.341208052
2024-05-16 04:00,0.300739095,0.306440643,0.29120763,0.298824137,0.296679525,-1.349864155,264025.856689812,0.231737976
2024-05-16 05:00,0.296679525,0.300195435,0.291014124,0.295604779,0.300195435,1.185086535,67575.897050166,-74.405576068
2024-05-16 06:00,0.300195435,0.312645861,0.293715586,0.303180724,0.312645861,4.147440301,251579.958411658,272.292443598
2024-05-16 07:00,0.312645861,0.321270495,0.306380778,0.313825637,0.321270495,2.758595335,213208.119990361,-15.252343097
2024-05-16 08:00,0.321270495,0.339125697,0.30604566,0.322585678,0.312329779,-2.782924711,564204.631863676,164.626240262
2024-05-16 09:00,0.312329779,0.33500692,0.305671616,0.320339268,0.331586286,6.16544066,446968.288443618,-20.779046608
2024-05-16 10:00,0.331586286,0.375344777,0.329308323,0.35232655,0.373190104,12.546905496,1279539.15851732,186.270679956
