Date,Open,High,Low,Average,Close,Change,Volume,Volume Change
2024-10-01 03:00,5.552536253,5.552536253,3.646100192,4.599318222,3.733438922,0.0,1637056.38006613,0.0
2024-10-01 04:00,3.733438922,4.346693472,3.468197201,3.907445336,4.281023564,14.667030967,10529122.6274543,543.174099296
2024-10-01 05:00,4.281023564,4.547275862,3.973472075,4.260373969,3.998172462,-6.607090525,9989171.51893996,-5.128168107
2024-10-01 06:00,3.998172462,4.532223373,3.950904127,4.24156375,4.3430545,8.625992034,8220003.23275669,-17.710861034
2024-10-01 07:00,4.3430545,4.489455855,4.163360899,4.326408377,4.163360899,-4.137493578,4600824.94202549,-44.028915662
2024-10-01 08:00,4.163360899,4.330491402,4.050959704,4.190725553,4.093093761,-1.687750364,3444902.29935769,-25.124247439
2024-10-01 09:00,4.093093761,4.23259659,4.071257437,4.151927013,4.098594542,0.13439178,3991919.17684466,15.879024424
2024-10-01 10:00,4.098594542,4.172409846,4.051567227,4.111988537,4.083798261,-0.361008664,1822860.78611794,-54.336230135
2024-10-01 11:00,4.083798261,4.117428057,3.751821085,3.934624571,3.815760566,-6.56344114,3307745.07139015,81.459006446
2024-10-01 12:00,3.815760566,3.980278089,3.766093852,3.873185971,3.823658543,0.206983047,6531428.29379296,97.458635803
2024-10-01 13:00,3.823658543,3.934653651,3.755283141,3.844968396,3.916649018,2.43197644,2823783.30150994,-56.76622058
2024-10-01 14:00,3.916649018,3.976910748,3.700563692,3.83873722,3.758667272,-4.033594664,3072397.98409515,8.804311664
2024-10-01 15:00,3.758667272,3.976084828,3.708446642,3.842265735,3.913713164,4.125023061,2888895.13507172,-5.972626267
2024-10-01 16:00,3.913713164,4.046291405,3.891056652,3.968674029,3.947296148,0.858084948,3074278.56711956,6.417104927
2024-10-01 17:00,3.947296148,4.405575878,3.778847925,4.092211902,4.26915337,8.153865584,3914415.11702479,27.327925286
2024-10-01 18:00,4.26915337,4.342998433,4.072245821,4.207622127,4.117785863,-3.545609479,2740869.39203032,-29.980104049
2024-10-01 19:00,4.117785863,4.167697386,3.977114086,4.072405736,4.001457458,-2.825023182,2243267.09954496,-18.154907123
2024-10-01 20:00,4.001457458,4.011409323,3.755938796,3.88367406,3.957800561,-1.091024878,4274409.38583392,90.543934189
2024-10-01 21:00,3.957800561,4.061342387,3.9149017,3.988122043,4.000090016,1.06850897,2839019.99477574,-33.58099942
2024-10-01 22:00,4.000090016,4.033347635,3.815388823,3.924368229,3.821784986,-4.45752543,1877549.83552454,-33.866269382
2024-10-01 23:00,3.821784986,4.043016531,3.821784986,3.932400758,4.011926938,4.975213239,1402078.65216062,-25.324024661
2024-10-02 00:00,4.011926938,4.123088559,3.952167931,4.037628245,3.986635649,-0.630402535,2056183.81432771,46.652529882
2024-10-02 01:00,3.986635649,4.085533383,3.948389674,4.016961528,4.044373879,1.448294632,1714531.24823114,-16.615857187
2024-10-02 02:00,4.044373879,4.21795165,4.006253094,4.112102372,4.11890866,1.842925084,2930264.53129137,70.907618879
2024-10-02 03:00,4.11890866,4.142685054,4.002018486,4.07235177,4.098776666,-0.488770106,1314696.14390744,-55.133875121
2024-10-02 04:00,4.098776666,4.145125523,4.011715209,4.078420366,4.011715209,-2.124083946,1135576.98619957,-13.624376898
2024-10-02 05:00,4.011715209,4.056948546,3.966469314,4.01170893,4.046930738,0.877817269,1433021.61098151,26.193259321
2024-10-02 06:00,4.046930738,4.068402843,3.857002606,3.962702725,3.906942587,-3.459119021,2050882.04711325,43.115918936
2024-10-02 07:00,3.906942587,3.943777056,3.82764725,3.885712153,3.902559149,-0.1121961,2621132.4405867,27.805128738
2024-10-02 08:00,3.902559149,3.948997463,3.875861989,3.912429726,3.89930686,-0.08333735,771317.654998301,-70.573114008
2024-10-02 09:00,3.89930686,3.926850854,3.549144645,3.737997749,3.605546612,-7.53365301,3196763.59696696,314.454871641
2024-10-02 10:00,3.605546612,3.662982067,3.518932412,3.59095724,3.524495995,-2.247942554,1368622.21290488,-57.187256067
2024-10-02 11:00,3.524495995,3.614631596,3.523846443,3.56923902,3.553194098,0.814247002,939520.245616996,-31.352842533
2024-10-02 12:00,3.553194098,3.636686233,3.484452271,3.560569252,3.576026455,0.642586829,2818929.1955751,200.039217752
2024-10-02 13:00,3.576026455,3.659330364,3.552558843,3.605944604,3.639987211,1.788598501,890417.796432748,-68.412906652
2024-10-02 14:00,3.639987211,3.688652618,3.568249001,3.62845081,3.649097257,0.250276865,1183166.13533034,32.877637899
2024-10-02 15:00,3.649097257,3.744563634,3.612009563,3.678286599,3.652572958,0.095248259,1176633.65782609,-0.552118364
2024-10-02 16:00,3.652572958,3.700762993,3.543360941,3.622061967,3.543360941,-2.990002353,905156.553450199,-23.072355832
2024-10-02 17:00,3.543360941,3.590452465,3.508136617,3.549294541,3.517210108,-0.738023391,801642.762054531,-11.436009716
2024-10-02 18:00,3.517210108,3.531494986,3.298014453,3.414754719,3.298014453,-6.232088756,1787817.67571355,123.019250013
2024-10-02 19:00,3.298014453,3.358069832,3.175283722,3.266676777,3.358069832,1.820955632,4478205.36215836,150.484455042
2024-10-02 20:00,3.358069832,3.366050134,3.299067046,3.33255859,3.328951485,-0.867115601,720818.304159079,-83.903857776
2024-10-02 21:00,3.328951485,3.352266322,3.263127753,3.307697038,3.34023123,0.33883777,530311.399408433,-26.429254592
2024-10-02 22:00,3.34023123,3.353321144,3.257952029,3.305636587,3.333528738,-0.200659528,1139579.3267359,114.888710295
2024-10-02 23:00,3.333528738,3.334171505,3.254260487,3.294215996,3.254260487,-2.377908124,944642.247015076,-17.106056169
2024-10-03 00:00,3.254260487,3.308429894,3.194377909,3.251403901,3.263470871,0.283025397,1539079.00344483,62.927183101
