Date,Open,High,Low,Average,Close,Change,Volume,Volume Change
2024-04-17 07:00,0.003451208,0.003451952,0.003414461,0.003433207,0.003451952,0.0,10697.590453344,0.0
2024-04-17 08:00,0.003451952,0.003491235,0.003409181,0.003450208,0.003452856,0.026188147,19052.162109944,78.09769586
2024-04-17 09:00,0.003452856,0.003452856,0.003428565,0.00344071,0.003439616,-0.383446086,2208.579978966,-88.407719994
2024-04-17 10:00,0.003439616,0.003439616,0.003337145,0.003388381,0.003359237,-2.336871731,11654.019759666,427.670261917
2024-04-17 11:00,0.003359237,0.003390207,0.003359237,0.003374722,0.003364695,0.162492449,6947.32495679,-40.386878519
2024-04-17 12:00,0.003364695,0.003367386,0.003364695,0.003366041,0.003367043,0.069759012,367.246018397,-94.713849997
2024-04-17 14:00,0.003367043,0.003367043,0.00333765,0.003352346,0.00333765,-0.872950808,356.505091807,-2.924722407
2024-04-17 15:00,0.00333765,0.00333765,0.003151266,0.003244458,0.003201653,-4.074624959,20131.913327522,5547.019857557
2024-04-17 16:00,0.003201653,0.003250748,0.003201653,0.003226201,0.003250748,1.533427598,8186.487377404,-59.335770802
2024-04-17 17:00,0.003250748,0.003250748,0.003218334,0.003234541,0.003218334,-0.997141695,99.3020024,-98.787001093
2024-04-17 18:00,0.003218334,0.003218334,0.003128136,0.003173235,0.003142551,-2.354710243,3072.656810502,2994.254633586
2024-04-17 20:00,0.003142551,0.003353118,0.003142551,0.003247835,0.003353118,6.700505619,22093.799368556,619.045462319
2024-04-17 21:00,0.003353118,0.003438377,0.003353118,0.003395747,0.003433402,2.394293068,3209.532458181,-85.473152876
2024-04-17 22:00,0.003433402,0.003433402,0.003363024,0.003398213,0.003363024,-2.049801663,4063.127685598,26.59562533
2024-04-17 23:00,0.003363024,0.003566857,0.003348115,0.003457486,0.003348115,-0.443312813,39260.024512397,866.251310574
2024-04-18 00:00,0.003348115,0.00342037,0.003348115,0.003384242,0.00342037,2.158074929,5294.734453263,-86.513675121
2024-04-18 01:00,0.00342037,0.003516409,0.003411004,0.003463706,0.003469395,1.433326067,14839.246741331,180.264229912
2024-04-18 02:00,0.003469395,0.003469395,0.003459436,0.003464415,0.003459436,-0.287057156,470.48324777,-96.829466778
2024-04-18 03:00,0.003459436,0.003544724,0.003459436,0.00350208,0.003515808,1.629520375,9686.500290901,1958.840636053
2024-04-18 04:00,0.003515808,0.003515808,0.003465364,0.003490586,0.003479319,-1.037856465,10640.166583258,9.845313206
2024-04-18 05:00,0.003479319,0.003500148,0.003479319,0.003489733,0.003500148,0.598645567,1997.771955238,-81.224241748
2024-04-18 06:00,0.003500148,0.003710116,0.003500148,0.003605132,0.003673348,4.948384001,24491.747551192,1125.953116769
2024-04-18 07:00,0.003673348,0.003756994,0.003673348,0.003715171,0.003756994,2.277086291,8894.512282404,-63.683635625
2024-04-18 08:00,0.003756994,0.003919358,0.003756994,0.003838176,0.003887742,3.480129189,22215.065314706,149.761477745
2024-04-18 09:00,0.003887742,0.003887742,0.003804989,0.003846365,0.003804989,-2.128563297,9366.081868732,-57.839053201
